run,fold,test_bases,RF
D_incremental_D_,0,[0],0.665335207969629
D_incremental_D_,1,[1],0.6682747373067778
D_incremental_D_,2,[2],0.5329772923989543
D_incremental_D_,3,[3],0.5848512803971301
D_incremental_D_,4,[4],0.7104846899916069
D_incremental_D_,5,[5],0.3960483322538501
D_incremental_D_,6,[6],0.5803731299169252
D_incremental_D_,7,[7],0.5458092256138101
D_incremental_D_,8,[8],0.6250516060672285
D_incremental_D_,9,[9],0.6199902926767503
D_incremental_D_,10,[10],0.6063188419331383
D_incremental_D_,11,[11],0.509430513591908
