RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9532045638787948,0.8123943467786667,0.754566216869114,0.9152100669561309,0.44143526261013577,0.3558037531380837,0.6604217088744269,0.8051676122122213,pamap2D
