RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.9001238860100846,0.8508250854372814,0.8210211276264964,0.8343484043298759,0.8517927023895349,0.9625965111119467,0.04213428213657406,0.1167642461782487,0.5662977512704042,0.5352718330645805,0.4990651879446574,0.3142477633807012,smartphone
