run,fold,test_bases,RF
I_gradual_I_,0,[0],0.6790775215337593
I_gradual_I_,1,[1],0.4955600114580349
I_gradual_I_,2,[2],0.026862364995846
I_gradual_I_,3,[3],0.2781224710008093
I_gradual_I_,4,[4],0.6790896159317212
I_gradual_I_,5,[5],0.2306594347701969
I_gradual_I_,6,[6],0.2539462752700083
I_gradual_I_,7,[7],0.0201304224553444
I_gradual_I_,8,[8],0.30275996654586
I_gradual_I_,9,[9],0.0582126264006559
I_gradual_I_,10,[10],0.2265381343918344
I_gradual_I_,11,[11],0.2572214580467675
I_gradual_I_,0,[0],0.6790775215337593
I_gradual_I_,1,[1],0.49556001145803497
I_gradual_I_,2,[2],0.026862364995846027
I_gradual_I_,3,[3],0.2781224710008093
I_gradual_I_,4,[4],0.6790896159317212
I_gradual_I_,5,[5],0.23065943477019699
I_gradual_I_,6,[6],0.2539462752700083
I_gradual_I_,7,[7],0.020130422455344486
I_gradual_I_,8,[8],0.30275996654586007
I_gradual_I_,9,[9],0.058212626400655915
I_gradual_I_,10,[10],0.22653813439183443
I_gradual_I_,11,[11],0.25722145804676755
