run,fold,test_bases,RF
D_D_I_,0,[0],0.36037407568508045
D_D_I_,1,[1],0.525851798903979
D_D_I_,2,[2],0.2492816091954023
D_D_I_,3,[3],0.3762450199203187
D_D_I_,4,[4],0.30865279299014237
D_D_I_,5,[5],0.38623993032876114
D_D_I_,6,[6],0.36640893470790376
D_D_I_,7,[7],0.6425011327594019
D_D_I_,8,[8],0.48996947230702137
D_D_I_,9,[9],0.21486162562649816
D_D_I_,10,[10],0.06412781790326111
D_D_I_,11,[11],0.47208575256811075
