run,labels,RF
ward,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[[43040, 5807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6070, 43336, 940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 971, 49447, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0], [0, 430, 600, 29626, 4239, 1171, 0, 0, 457, 675, 0, 0, 0], [0, 23, 0, 2166, 41911, 113, 2696, 29, 1148, 124, 0, 0, 0], [0, 0, 0, 150, 386, 42820, 70, 3589, 525, 78, 0, 0, 1], [0, 105, 0, 4, 5481, 614, 38369, 38, 521, 0, 12, 0, 94], [0, 2, 0, 2, 0, 5250, 39, 41508, 242, 0, 0, 0, 12], [0, 239, 0, 1974, 340, 355, 758, 558, 27289, 6426, 2793, 154, 3034], [0, 0, 0, 0, 868, 813, 120, 9, 8742, 22476, 2764, 597, 3524], [0, 0, 0, 0, 92, 72, 126, 209, 286, 566, 28065, 3150, 228], [0, 0, 0, 0, 0, 16, 16, 49, 56, 93, 3065, 37622, 637], [0, 33, 4, 0, 0, 0, 533, 82, 1425, 6, 126, 1854, 36926]]"
