fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,baseline,,0.0,0.0,0.16815325804054737,0.0031833015382289886,0.17133655957877636,517638,59048,0.0003248472060407995,5.3910404048045466e-05,0.0
1,baseline,,0.0,0.0,0.015257321298122406,0.0018100477755069733,0.01706736907362938,513680,63006,2.9701995986066044e-05,2.8728181054295993e-05,0.0
2,baseline,,0.0,0.0,0.022500375285744667,0.003469165414571762,0.02596954070031643,522370,54316,4.307363609270185e-05,6.387004592701528e-05,0.0
3,baseline,,0.0,0.0,0.07786637172102928,0.008452314883470535,0.08631868660449982,516713,59973,0.0001506955925649815,0.00014093533562554043,0.0
4,baseline,,0.0,0.0,0.026068510487675667,0.0026220418512821198,0.028690552338957787,516023,60663,5.051811738561201e-05,4.3223082460183636e-05,0.0
5,baseline,,0.0,0.0,0.0426415279507637,0.004515482112765312,0.047157010063529015,521190,55496,8.181570626981274e-05,8.136590227701659e-05,0.0
6,baseline,,0.0,0.0,0.015188176184892654,0.001561759039759636,0.01674993522465229,519476,57210,2.9237493522112003e-05,2.7298707214816218e-05,0.0
7,baseline,,0.0,0.0,0.015828844159841537,0.0014771763235330582,0.017306020483374596,520974,55712,3.0383174899019025e-05,2.651450896634582e-05,0.0
8,baseline,,0.0,0.0,0.01588611491024494,0.0016302727162837982,0.01751638762652874,522247,54439,3.041877676701818e-05,2.994677926273073e-05,0.0
9,baseline,,0.0,0.0,0.015695933252573013,0.0016765762120485306,0.017372509464621544,519863,56823,3.0192441571285154e-05,2.9505239287762537e-05,0.0
