run,labels,RF
ward,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[[40845, 7943, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2293, 39230, 8346, 433, 44, 0, 0, 0, 0, 0, 0, 0, 0], [0, 5072, 44996, 312, 43, 0, 0, 0, 0, 0, 0, 0, 0], [0, 37, 2701, 28372, 3312, 1814, 58, 13, 396, 17, 12, 432, 34], [0, 4, 13, 1306, 37944, 1479, 3691, 100, 2262, 132, 22, 907, 350], [0, 0, 0, 537, 1199, 34812, 204, 8213, 425, 126, 81, 1257, 765], [0, 0, 17, 255, 5771, 998, 34404, 152, 1053, 744, 0, 1162, 682], [0, 0, 0, 395, 181, 2154, 1946, 41020, 213, 33, 5, 836, 272], [0, 0, 0, 0, 652, 995, 677, 1042, 27070, 7541, 1833, 2557, 1553], [0, 0, 3, 6, 6, 495, 230, 264, 13139, 21167, 703, 3151, 749], [0, 0, 10, 0, 0, 0, 13, 13, 303, 328, 28617, 3510, 0], [0, 0, 0, 0, 0, 0, 23, 2, 207, 1, 1795, 39501, 25], [0, 0, 4, 0, 0, 0, 13, 0, 19, 1, 0, 1877, 39075]]"
