RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.951252887596097,0.8234121598488072,0.670939243006367,0.8818358195252293,0.5285612131104456,0.5594755919133974,0.8374960073801201,0.8749111723351924,pamap2D
