run,fold,test_bases,RF
occ,0,"[0, 2]",0.881993006993007
occ,1,"[0, 3]",0.9091836734693878
occ,2,"[0, 4]",0.8871884564932225
occ,3,"[0, 5]",0.8532192705988294
occ,4,"[0, 6]",0.878080985915493
occ,5,"[1, 2]",0.8865464632454924
occ,6,"[1, 3]",0.9206013624618276
occ,7,"[1, 4]",0.9048279689234184
occ,8,"[1, 5]",0.8682871678914641
occ,9,"[1, 6]",0.8879910838673726
