run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.3077875134958824
I_recorrente_D_,1,[1],0.7165341865014396
I_recorrente_D_,2,[2],0.5035074302622283
I_recorrente_D_,3,[3],0.3888033586843368
I_recorrente_D_,4,[4],0.45197612644714574
I_recorrente_D_,5,[5],0.5958616438226751
I_recorrente_D_,6,[6],0.553467470631029
I_recorrente_D_,7,[7],0.3910087734351203
I_recorrente_D_,8,[8],0.6050773301095741
I_recorrente_D_,9,[9],0.4503006207680549
I_recorrente_D_,10,[10],0.6176970166265114
I_recorrente_D_,11,[11],0.4717177029026802
