scenario,detector,t_fit_scaler_s__sum,t_fit_scaler_s__mean,t_fit_scaler_s__std,t_deteccao_s__sum,t_deteccao_s__mean,t_deteccao_s__std,t_extracao_treino_s__sum,t_extracao_treino_s__mean,t_extracao_treino_s__std,t_extracao_teste_s__sum,t_extracao_teste_s__mean,t_extracao_teste_s__std,t_total_extracao_s__sum,t_total_extracao_s__mean,t_total_extracao_s__std,t_por_amostra_treino_ms__mean,t_por_amostra_treino_ms__std,t_por_amostra_teste_ms__mean,t_por_amostra_teste_ms__std,n_train_samples__sum,n_test_samples__sum
catch24_drift,HDDMAverage,1.1377883106470104,0.11377883106470103,0.016256640746337554,314.53779783286154,31.453779783286155,0.19061765252986765,43.94447461888194,4.394447461888194,0.040057394831028714,4.8848112262785435,0.48848112262785437,0.023302472215755772,364.50487198866904,36.4504871988669,0.22185139458026518,0.01314866658804342,0.00011369270743681507,0.0131511801531632,0.00018480762527380929,3342141,371349
drift,HDDMAverage,1.0479377303272481,0.10479377303272482,0.002212811819625412,314.9122676067054,31.491226760670543,0.09224283100830852,33.46891354210675,3.346891354210675,0.025086604518695342,3.7339851837605234,0.3733985183760523,0.01668459107192613,353.16310406289995,35.31631040628999,0.10799237976236098,0.009987607545270021,6.42123906161049e-05,0.01002702632262472,9.197479706273001e-05,3351051,372339
