RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.8362030192315869,0.6614236334441502,0.5664170619832686,0.3723805292691275,0.3051660790046796,0.41104817694004697,0.05110792172786782,0.7640850731588681,0.5865393332002358,0.9997073716067295,0.08648871588067886,0.6456658251555909,usc_had
