fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,baseline,,0.0,0.0,0.1725688185542822,0.003360975533723831,0.17592979408800602,517638,59048,0.0003333774154028147,5.69193797202925e-05,0.0
1,baseline,,0.0,0.0,0.015290340408682823,0.0018091369420289993,0.017099477350711823,513680,63006,2.976627551916139e-05,2.871372475683267e-05,0.0
2,baseline,,0.0,0.0,0.028387540951371193,0.0030019842088222504,0.03138952516019344,522370,54316,5.434374284773473e-05,5.526887489546819e-05,0.0
3,baseline,,0.0,0.0,0.022360248491168022,0.002218276262283325,0.024578524753451347,516713,59973,4.327401960308338e-05,3.6987915600075456e-05,0.0
4,baseline,,0.0,0.0,0.02000228501856327,0.0018296707421541214,0.021831955760717392,516023,60663,3.876239047205894e-05,3.0161230769235306e-05,0.0
5,baseline,,0.0,0.0,0.016030043363571167,0.0015565175563097,0.017586560919880867,521190,55496,3.0756621123910987e-05,2.8047382807944717e-05,0.0
6,baseline,,0.0,0.0,0.01689755916595459,0.002008330076932907,0.018905889242887497,519476,57210,3.252808438879677e-05,3.510452852530864e-05,0.0
7,baseline,,0.0,0.0,0.015890007838606834,0.0015706252306699753,0.01746063306927681,520974,55712,3.05005774541663e-05,2.819186585780398e-05,0.0
8,baseline,,0.0,0.0,0.01807713508605957,0.0018218513578176498,0.01989898644387722,522247,54439,3.461414825946261e-05,3.346592255217123e-05,0.0
9,baseline,,0.0,0.0,0.024699494242668152,0.0019283592700958252,0.026627853512763977,519863,56823,4.7511544854448485e-05,3.3936245360079986e-05,0.0
