RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9296056657003957,0.8408153474171417,0.747283315617808,0.9409411477381577,0.4991019819931523,0.5229484413669352,0.7437840151726439,0.7557408246872048,pamap2D
