run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.21581397478086917
D_recorrente_I_,1,[1],0.5874583504019856
D_recorrente_I_,2,[2],0.24596438495090456
D_recorrente_I_,3,[3],0.03221373734512059
D_recorrente_I_,4,[4],0.4206810419350521
D_recorrente_I_,5,[5],0.37828325923871947
D_recorrente_I_,6,[6],0.4419515786573356
D_recorrente_I_,7,[7],0.5942738990829615
D_recorrente_I_,8,[8],0.2433661498718105
D_recorrente_I_,9,[9],0.478025295464302
D_recorrente_I_,10,[10],0.4010651349693417
D_recorrente_I_,11,[11],0.17400590367363458
