run,fold,test_bases,RF
D_incremental_I_,0,[0],0.33168356890911693
D_incremental_I_,1,[1],0.09166116631970483
D_incremental_I_,2,[2],0.5130427812955287
D_incremental_I_,3,[3],0.16589923752471233
D_incremental_I_,4,[4],0.2673230220991963
D_incremental_I_,5,[5],0.22359289880649486
D_incremental_I_,6,[6],0.20449439056943955
D_incremental_I_,7,[7],0.35324217148442594
D_incremental_I_,8,[8],0.2724849632069704
D_incremental_I_,9,[9],0.45714717347312017
D_incremental_I_,10,[10],0.2111658341910203
D_incremental_I_,11,[11],0.20444420084400317
