feature,feature_importance_mdi
ankle_gyro_x__entropy_pairs,0.000884034674265784
ankle_acc6_z,0.0008677591911285414
ankle_acc16_x__trev,0.000841548823948336
ankle_mag_y__periodicity,0.000839771707030002
ankle_mag_y__high_fluctuation,0.0008348453556979181
ankle_acc16_x__periodicity,0.0008339769928478257
ankle_acc16_z__stretch_high,0.0008150911871301277
ankle_acc6_z__low_freq_power,0.0007828351879569233
ankle_acc16_y__whiten_timescale,0.0007825700045035348
ankle_mag_z__ami_timescale,0.0007280721213965943
ankle_acc6_x__embedding_dist,0.0007278284064655807
ankle_acc6_z__stretch_high,0.0006774171896187309
ankle_gyro_z__forecast_error,0.0006376270218633468
ankle_acc16_z__low_freq_power,0.0006318375529388681
ankle_mag_x__stretch_decreasing,0.0006280565327925953
ankle_gyro_z__mode_10,0.0006015581826361143
ankle_acc16_x__stretch_high,0.0005795147793462447
ankle_acc16_z__entropy_pairs,0.00055729205558353
ankle_mag_x__acf_first_min,0.0004980203471463624
ankle_acc6_x__stretch_high,0.0004720114605763494
ankle_gyro_z__trev,0.0004564634005762672
ankle_acc16_y__rs_range,0.00043452244583783205
ankle_acc6_x__high_fluctuation,0.0004206133145944938
ankle_mag_y__dfa,0.00039239972120522833
ankle_gyro_x__whiten_timescale,0.0003902987219048854
ankle_gyro_y__stretch_high,0.00038962479232759853
ankle_acc16_y__high_fluctuation,0.00038203009653602136
ankle_mag_x__whiten_timescale,0.0003757654470577622
ankle_acc16_y__entropy_pairs,0.0003677665208745626
ankle_acc6_y__transition_matrix,0.00036015483475455563
ankle_gyro_y__dfa,0.000349993171697788
ankle_mag_y__trev,0.00034160979132303855
ankle_gyro_z__acf_first_min,0.0003399811504186512
ankle_acc6_y__ami2,0.00032035234613012417
ankle_acc6_y__rs_range,0.00031800635954175684
ankle_gyro_z__embedding_dist,0.0003164243616196324
ankle_acc6_z__transition_matrix,0.0002718947237436244
ankle_acc16_z__high_fluctuation,0.0002601460951362206
ankle_acc16_z__transition_matrix,0.0002592048297510336
ankle_mag_x__high_fluctuation,0.0002556791325104918
ankle_acc6_z__embedding_dist,0.00025385761894639557
ankle_gyro_z__whiten_timescale,0.0002508663335062545
ankle_gyro_y__ami_timescale,0.0002450090005837534
ankle_acc6_y__acf_first_min,0.0002402712649242769
ankle_acc6_y__high_fluctuation,0.000240116321499726
ankle_gyro_z__stretch_decreasing,0.0002334606564390803
ankle_acc16_z__acf_timescale,0.00022878093573511967
ankle_acc16_x__embedding_dist,0.0002211970478834109
ankle_acc16_y__transition_matrix,0.00021385686775740928
ankle_acc16_z__ami2,0.00020062009989396838
ankle_gyro_x__low_freq_power,0.00019381490776860602
ankle_gyro_x__forecast_error,0.00017833809495455412
ankle_acc16_y__trev,0.00017720552562813552
ankle_acc6_x__stretch_decreasing,0.000176909392614233
ankle_gyro_x__acf_timescale,0.00016722406846878562
ankle_gyro_y__acf_first_min,0.0001624456936014823
ankle_acc6_y__embedding_dist,0.00016217682659263306
ankle_acc6_x__ami2,0.00016025618315777584
ankle_gyro_x__periodicity,0.0001558748885114288
ankle_acc16_y__embedding_dist,0.00015538222386467305
ankle_mag_z__stretch_decreasing,0.00015289709003111216
ankle_gyro_x__mode_10,0.00015084912695908115
ankle_gyro_y__embedding_dist,0.00014750949121504405
ankle_gyro_x__trev,0.00014440343440142602
ankle_gyro_y__periodicity,0.000142071217518531
