run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.08972777053130024
I_recorrente_I_,1,[1],0.0
I_recorrente_I_,2,[2],0.21277687208947735
I_recorrente_I_,3,[3],0.3119114766527775
I_recorrente_I_,4,[4],0.012409927942353884
I_recorrente_I_,5,[5],0.3692511848857587
I_recorrente_I_,6,[6],0.895103714886953
I_recorrente_I_,7,[7],0.0013877028181041844
I_recorrente_I_,8,[8],0.19468056425742086
I_recorrente_I_,9,[9],0.09268140971487031
I_recorrente_I_,10,[10],0.34668313196588185
I_recorrente_I_,11,[11],0.18477238972508297
