run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.06679035250463822
I_recorrente_I_,1,[1],0.0
I_recorrente_I_,2,[2],0.25704001693838663
I_recorrente_I_,3,[3],0.32994397177837725
I_recorrente_I_,4,[4],0.01879927228623408
I_recorrente_I_,5,[5],0.4975896038566338
I_recorrente_I_,6,[6],0.8923933209647495
I_recorrente_I_,7,[7],0.0027156883225402132
I_recorrente_I_,8,[8],0.26582818162438715
I_recorrente_I_,9,[9],0.06427563973403183
I_recorrente_I_,10,[10],0.3661393055270187
I_recorrente_I_,11,[11],0.25955124317768347
