RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9529058714356994,0.7238684425044021,0.6406852837927186,0.9718376499383306,0.9100399151964523,0.8918119440009853,0.7630682087901549,0.7676190445974175,pamap2D
