fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,catch24,,0.0,0.0,0.23196135461330414,0.018765132874250412,0.25072648748755455,241584,18002,0.0009601685319114848,0.0010423915606182876,1515.3625970426947
1,catch24,,0.0,0.0,0.2585409302264452,0.022975260391831398,0.2815161906182766,238317,21269,0.001084861466980724,0.0010802228779835158,1515.3625970426947
2,catch24,,0.0,0.0,0.22397320717573166,0.022950883954763412,0.24692409113049507,235364,24222,0.0009516035042560955,0.0009475222506301466,1515.3625970426947
3,catch24,,0.0,0.0,0.27650093100965023,0.03016672097146511,0.30666765198111534,234364,25222,0.0011797926772441597,0.0011960479332116846,1515.3625970426947
4,catch24,,0.0,0.0,0.2095109522342682,0.02112194150686264,0.23063289374113083,237338,22248,0.000882753508642814,0.0009493860799560697,1515.3625970426947
5,catch24,,0.0,0.0,0.1989157572388649,0.021684376522898674,0.22060013376176357,236203,23383,0.0008421389958589218,0.0009273564779069698,1515.3625970426947
6,catch24,,0.0,0.0,0.40752603113651276,0.036185046657919884,0.44371107779443264,236281,23305,0.001724751592961401,0.0015526731026783902,1515.3625970426947
7,catch24,,0.0,0.0,0.22167101874947548,0.019346773624420166,0.24101779237389565,238123,21463,0.0009309097346727342,0.0009014011845697324,1515.3625970426947
8,catch24,,0.0,0.0,0.20948538929224014,0.023289689794182777,0.23277507908642292,234183,25403,0.0008945371324658072,0.0009168086365461866,1515.3625970426947
9,catch24,,0.0,0.0,0.26294277608394623,0.022091414779424667,0.2850341908633709,236651,22935,0.0011110993660873871,0.000963218433809665,1515.3625970426947
10,catch24,,0.0,0.0,0.3679288700222969,0.03781145066022873,0.40574032068252563,227452,32134,0.0016176110564967417,0.0011766804836070433,1515.3625970426947
