x_acc__SD,x_acc__acf_first_min,x_acc__acf_timescale,x_acc__ami2,x_acc__ami_timescale,x_acc__centroid_freq,x_acc__dfa,x_acc__embedding_dist,x_acc__entropy_pairs,x_acc__forecast_error,x_acc__high_fluctuation,x_acc__low_freq_power,x_acc__mean,x_acc__mode_10,x_acc__mode_5,x_acc__outlier_timing_neg,x_acc__outlier_timing_pos,x_acc__periodicity,x_acc__rs_range,x_acc__stretch_decreasing,x_acc__stretch_high,x_acc__transition_matrix,x_acc__trev,x_acc__whiten_timescale,x_gyro__SD,x_gyro__acf_first_min,x_gyro__acf_timescale,x_gyro__ami2,x_gyro__ami_timescale,x_gyro__centroid_freq,x_gyro__dfa,x_gyro__embedding_dist,x_gyro__entropy_pairs,x_gyro__forecast_error,x_gyro__high_fluctuation,x_gyro__low_freq_power,x_gyro__mean,x_gyro__mode_10,x_gyro__mode_5,x_gyro__outlier_timing_neg,x_gyro__outlier_timing_pos,x_gyro__periodicity,x_gyro__rs_range,x_gyro__stretch_decreasing,x_gyro__stretch_high,x_gyro__transition_matrix,x_gyro__trev,x_gyro__whiten_timescale,y_acc__SD,y_acc__acf_first_min,y_acc__acf_timescale,y_acc__ami2,y_acc__ami_timescale,y_acc__centroid_freq,y_acc__dfa,y_acc__embedding_dist,y_acc__entropy_pairs,y_acc__forecast_error,y_acc__high_fluctuation,y_acc__low_freq_power,y_acc__mean,y_acc__mode_10,y_acc__mode_5,y_acc__outlier_timing_neg,y_acc__outlier_timing_pos,y_acc__periodicity,y_acc__rs_range,y_acc__stretch_decreasing,y_acc__stretch_high,y_acc__transition_matrix,y_acc__trev,y_acc__whiten_timescale,y_gyro__SD,y_gyro__acf_first_min,y_gyro__acf_timescale,y_gyro__ami2,y_gyro__ami_timescale,y_gyro__centroid_freq,y_gyro__dfa,y_gyro__embedding_dist,y_gyro__entropy_pairs,y_gyro__forecast_error,y_gyro__high_fluctuation,y_gyro__low_freq_power,y_gyro__mean,y_gyro__mode_10,y_gyro__mode_5,y_gyro__outlier_timing_neg,y_gyro__outlier_timing_pos,y_gyro__periodicity,y_gyro__rs_range,y_gyro__stretch_decreasing,y_gyro__stretch_high,y_gyro__transition_matrix,y_gyro__trev,y_gyro__whiten_timescale,z_acc__SD,z_acc__acf_first_min,z_acc__acf_timescale,z_acc__ami2,z_acc__ami_timescale,z_acc__centroid_freq,z_acc__dfa,z_acc__embedding_dist,z_acc__entropy_pairs,z_acc__forecast_error,z_acc__high_fluctuation,z_acc__low_freq_power,z_acc__mean,z_acc__mode_10,z_acc__mode_5,z_acc__outlier_timing_neg,z_acc__outlier_timing_pos,z_acc__periodicity,z_acc__rs_range,z_acc__stretch_decreasing,z_acc__stretch_high,z_acc__transition_matrix,z_acc__trev,z_acc__whiten_timescale,z_gyro__SD,z_gyro__acf_first_min,z_gyro__acf_timescale,z_gyro__ami2,z_gyro__ami_timescale,z_gyro__centroid_freq,z_gyro__dfa,z_gyro__embedding_dist,z_gyro__entropy_pairs,z_gyro__forecast_error,z_gyro__high_fluctuation,z_gyro__low_freq_power,z_gyro__mean,z_gyro__mode_10,z_gyro__mode_5,z_gyro__outlier_timing_neg,z_gyro__outlier_timing_pos,z_gyro__periodicity,z_gyro__rs_range,z_gyro__stretch_decreasing,z_gyro__stretch_high,z_gyro__transition_matrix,z_gyro__trev,z_gyro__whiten_timescale,n_test
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3715144136574632,0.0,0.0,0.011127479860055071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02759597323446079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23620754751182413,0.0,0.0,0.014216872017981406,0.10020273034436383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016124015640584827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006996820449764652,0.0,0.0,0.00202208835015011,0.04236640619056701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023582365152889466,0.0,0.0,0.0,0.0,0.01412357455735704,0.0,0.0,0.11690354516506231,0.0018030346313302492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024940854596588898,0.0,0.0,0.0,0.011496407277157478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18002
0.003622579420127265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3742729405292953,0.0,0.0,0.013606439216081987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02589822775039199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24763538172405317,0.0,0.0,0.016828550859329244,0.09855045425529606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158452359821116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12609994676423544,0.0,0.0,0.0,0.04699654399621711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008980842065359665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004710273021818816,0.0,0.0,0.015729397072902013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035244088835025915,0.0,0.0,0.0,0.0,0.0,0.0,0.0004196991972327529,0.0,0.0,0.0,0.0,0.01153979164594546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21269
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3724333955585218,0.0,0.0,0.01080549287775632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175252120548045,0.0,0.0,0.05668493837830558,0.060493319906490366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02100071464950303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612292096819909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10585054810433069,0.0,0.0,0.0104019932864825,0.04405662495979715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027701607763823115,0.0,0.0,0.12061858147435937,0.0035091885118269097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38658643409283455,0.0,0.0,0.007466491114142435,0.0022638444180865113,0.0,0.0,0.0,0.0,0.0,0.0,0.023265550098195323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23618562235886734,0.0,0.0,0.018581248159173853,0.10910498664805489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043289385460535046,0.0,0.0,0.0,0.0,0.005023171774581895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00915239456817079,0.0,0.0,0.0,0.04166822811717918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012344609142559155,0.0,0.0,0.11942752217128114,0.003397739702727609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021203219088091956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3811330959584611,0.0,0.0,0.013283048503326615,0.012388813117146779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14741606782909836,0.0,0.0,0.03831888601607852,0.09458134493756845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025065495537638966,0.0,0.0,0.0,0.0,0.01775127220180025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1121479786677217,0.0,0.0,0.0,0.0322394337326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013359307197705998,0.0,0.0,0.12096626563060627,0.011453426969565916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002454509684556307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3669038413276719,0.0,0.0,0.011913107217157232,0.0015610696071949833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17373173028026423,0.0,0.0,0.057342626921151905,0.08082543925338445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017403354184843248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11188384928483498,0.0,0.0,0.00451902480907155,0.04828536332312736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012242281171385162,0.0,0.0,0.11166314697113568,0.001725165648777281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36771250789015236,0.0,0.0,0.015782110090988635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17657094596051418,0.0,0.0,0.056575355443788784,0.060618060533098206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026669685250205365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01290615277029512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09894778116916954,0.0,0.0,0.0,0.04983289994332434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014650083843577324,0.0,0.0,0.11717309666026772,0.0025613204446183193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23305
0.007081014084463042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37135999308886397,0.0,0.0,0.019946190519020985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026112087365862992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34441116138470373,0.0,0.0,0.016320263420357237,0.10102462764181325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014261210983908795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029528134995720334,0.0,0.0,0.0,0.04436005062702559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01654248098413767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013640145987560879,0.0,0.02052386019088422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37382288678573977,0.0,0.0,0.013253725743966915,0.0021252952810383707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646786662504743,0.0,0.0,0.05954845674499523,0.06523658822836083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00485070779312491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018461968417443023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09996981870930305,0.0,0.0,0.0,0.044988421010926684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015337671342455717,0.0,0.0,0.12803448958255378,0.002361447748682983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007329856360934388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25403
0.003376691252853779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365621339344222,0.0,0.0,0.012953437182949537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023837599433277476,0.0,0.1896615766579605,0.0,0.0,0.06023244741280442,0.059233870424000926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020186489277877993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2118356809188778,0.0,0.0,0.0,0.05080257927314325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003898208694262115,0.0,0.0,0.014021818408175344,0.0,0.0,0.00930048903438055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22935
