feature,feature_importance_mdi
waist_acc_z__dfa,0.004363296434155577
waist_acc_z__transition_matrix,0.004287855217962789
waist_acc_z__embedding_dist,0.004254592072372871
waist_acc_y__mode_5,0.004066132535939238
waist_acc_y__mode_10,0.0039182654349475855
waist_gyro_x__high_fluctuation,0.0037468369674067336
waist_acc_z__entropy_pairs,0.003552869778778401
waist_gyro_y__mean,0.003444440701700713
waist_acc_y__dfa,0.00339031576077518
waist_gyro_y__low_freq_power,0.003246323893433907
waist_gyro_x__ami2,0.003230646465237656
waist_gyro_y__centroid_freq,0.0032176226850299614
waist_acc_z__stretch_high,0.0031113171659331684
waist_gyro_x__embedding_dist,0.0030297394848979426
waist_gyro_y__forecast_error,0.0028897548169609572
waist_acc_z__trev,0.0028024033342595915
waist_acc_x__ami_timescale,0.0027067991461183845
waist_acc_x__acf_first_min,0.0025324707322242532
waist_gyro_y__whiten_timescale,0.0024612619660402107
waist_gyro_y__embedding_dist,0.0024594698365150085
waist_acc_z__acf_first_min,0.002374264224006824
waist_gyro_x__trev,0.0021486422653216055
waist_gyro_y__stretch_high,0.0019720135110972564
waist_acc_x__stretch_high,0.001892845498513542
waist_gyro_y__entropy_pairs,0.0018536173300870242
waist_acc_y__embedding_dist,0.001736540940056705
waist_gyro_x__whiten_timescale,0.001592496713643465
waist_acc_z__periodicity,0.001501984984939721
waist_gyro_x__acf_first_min,0.0014135682435747455
waist_gyro_y__trev,0.0013726419587315353
waist_acc_z__ami_timescale,0.001184152736635604
waist_gyro_y__ami2,0.001144885173358767
waist_gyro_x__ami_timescale,0.0009519056629404744
waist_gyro_x__stretch_high,0.0008901576186977509
waist_acc_z__stretch_decreasing,0.0007414346941228378
waist_acc_x__transition_matrix,0.0007062736905110574
waist_acc_z__rs_range,0.0006967474699485055
waist_acc_x__periodicity,0.0006140343736778894
waist_gyro_y__acf_first_min,0.0005920355157200578
waist_acc_z__high_fluctuation,0.0005386698874853678
waist_gyro_y__ami_timescale,0.0005356000326424925
waist_acc_y__trev,0.0005286521673960433
waist_acc_x__embedding_dist,0.00038869455030084805
waist_gyro_x__dfa,0.00036176270528076983
waist_acc_x__mode_5,0.00026787787840617296
waist_gyro_y__transition_matrix,0.00025104789806535966
waist_gyro_x__periodicity,0.0002036887054094351
waist_acc_y__stretch_decreasing,0.0001986063389725029
waist_gyro_y__rs_range,0.00017664682681617713
waist_gyro_y__periodicity,0.00017543847420595752
waist_acc_x__mode_10,0.0001573517721682616
waist_gyro_x__mode_10,0.00012529918619828478
waist_acc_x__stretch_decreasing,0.00012145098767181238
waist_acc_x__rs_range,0.0001018707033288781
waist_gyro_y__stretch_decreasing,9.09085237167628e-05
waist_acc_z__mode_10,8.703010876664906e-05
waist_gyro_x__mode_5,6.298310169021299e-05
waist_acc_x__dfa,5.72981868729223e-05
waist_acc_y__outlier_timing_pos,5.210474879991123e-05
waist_acc_y__outlier_timing_neg,2.7742794632184526e-05
waist_gyro_y__mode_10,2.4071303491932635e-05
waist_gyro_y__outlier_timing_pos,2.3677435826647836e-05
waist_gyro_x__transition_matrix,1.9991107312217183e-05
waist_acc_z__mode_5,1.7312585762521834e-05
waist_gyro_x__outlier_timing_neg,1.6194135836457135e-05
waist_acc_z__outlier_timing_pos,1.3151853730300269e-05
waist_acc_x__trev,8.391613530828826e-06
waist_acc_z__outlier_timing_neg,7.688999622458424e-06
waist_gyro_x__outlier_timing_pos,6.546695489158671e-06
waist_gyro_x__rs_range,5.3765333340329726e-06
waist_gyro_y__outlier_timing_neg,4.277777149956914e-06
waist_acc_x__outlier_timing_pos,1.5766548296013968e-06
waist_gyro_y__mode_5,1.19313267088304e-06
waist_acc_x__outlier_timing_neg,8.126579597365355e-07
waist_gyro_y__dfa,0.0
