fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,catch24,,0.0,0.0,0.03927682153880596,0.004789138212800026,0.04406595975160599,26469,2941,0.0014838800687145704,0.0016284046966338068,100.49805396795273
1,catch24,,0.0,0.0,0.025111695751547813,0.0033096596598625183,0.02842135541141033,26469,2941,0.0009487209849842387,0.0011253518054615838,100.49805396795273
2,catch24,,0.0,0.0,0.016951419413089752,0.002408161759376526,0.019359581172466278,26469,2941,0.0006404253811284806,0.000818824127635677,100.49805396795273
3,catch24,,0.0,0.0,0.017329955473542213,0.002469131723046303,0.019799087196588516,26469,2941,0.0006547264903676834,0.0008395551591452916,100.49805396795273
4,catch24,,0.0,0.0,0.016671642661094666,0.002434702590107918,0.019106345251202583,26469,2941,0.000629855402965532,0.0008278485515497851,100.49805396795273
5,catch24,,0.0,0.0,0.016690779477357864,0.0023721959441900253,0.01906297542154789,26469,2941,0.0006305783927370835,0.0008065950167256121,100.49805396795273
6,catch24,,0.0,0.0,0.016709357500076294,0.002306891605257988,0.019016249105334282,26469,2941,0.0006312802712636025,0.0007843902092002679,100.49805396795273
7,catch24,,0.0,0.0,0.016538668423891068,0.002475908026099205,0.019014576449990273,26469,2941,0.0006248316303559283,0.0008418592404281554,100.49805396795273
8,catch24,,0.0,0.0,0.016385160386562347,0.002330990508198738,0.018716150894761086,26469,2941,0.0006190320898621915,0.0007925843278472418,100.49805396795273
9,catch24,,0.0,0.0,0.025882046669721603,0.0031852759420871735,0.029067322611808777,26469,2941,0.000977824877015437,0.0010830588038378693,100.49805396795273
