scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
catch24,,10,15.115920320153236,1.5115920320153236,0.05818237731506589,0.05710801435699586
