run,fold,test_bases,RF
pamap2D,0,[0],0.7716936140514132
pamap2D,1,[1],0.6836106556275369
pamap2D,2,[2],0.8804634622002983
pamap2D,3,[3],0.8480324521220818
pamap2D,4,[4],0.7276378722617128
pamap2D,5,[5],0.808779782590564
pamap2D,6,[6],0.8084759117514633
pamap2D,7,[7],0.903018009374743
