run,fold,test_bases,RF
I_gradual_D_,0,[0],0.33932291666666664
I_gradual_D_,1,[1],0.3372395833333333
I_gradual_D_,2,[2],0.33092948717948717
I_gradual_D_,3,[3],0.3908413205537806
I_gradual_D_,4,[4],0.4393687707641196
I_gradual_D_,5,[5],0.1924342105263158
I_gradual_D_,6,[6],0.373015873015873
I_gradual_D_,7,[7],0.5267195767195767
I_gradual_D_,8,[8],0.4203239289446186
I_gradual_D_,9,[9],0.3291005291005291
I_gradual_D_,10,[10],0.6503164556962026
I_gradual_D_,11,[11],0.3442982456140351
