run,fold,test_bases,RF
pamap2D,0,[0],0.7096529379141248
pamap2D,1,[1],0.8618364264134657
pamap2D,2,[2],0.8857480065632286
pamap2D,3,[3],0.8597856490071727
pamap2D,4,[4],0.7612292517367556
pamap2D,5,[5],0.8396484375
pamap2D,6,[6],0.8750247126274465
pamap2D,7,[7],0.9044344190140845
