run,fold,test_bases,RF
I_incremental_D_,0,[0],0.19106359649122806
I_incremental_D_,1,[1],0.3672737306843267
I_incremental_D_,2,[2],0.25055005500550054
I_incremental_D_,3,[3],0.3483386923901393
I_incremental_D_,4,[4],0.36977491961414793
I_incremental_D_,5,[5],0.24522292993630573
I_incremental_D_,6,[6],0.4537617554858934
I_incremental_D_,7,[7],0.26512651265126513
I_incremental_D_,8,[8],0.5142543859649122
I_incremental_D_,9,[9],0.3548988285410011
I_incremental_D_,10,[10],0.13076519916142557
I_incremental_D_,11,[11],0.46548004314994607
