scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
baseline,,10,79.48386596143246,7.948386596143246,0.39258928875454424,0.015313919422513497
