RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9365603498849555,0.8583657102130329,0.8142121514182857,0.906107836040391,0.46813483272801726,0.42561524439123816,0.742945447978165,0.8137854237634907,pamap2D
