run,fold,test_bases,RF
I_incremental_I_,0,[0],0.5446923956237635
I_incremental_I_,1,[1],0.27782187125486374
I_incremental_I_,2,[2],0.14426446002904658
I_incremental_I_,3,[3],0.13582583519997127
I_incremental_I_,4,[4],0.15730025438150091
I_incremental_I_,5,[5],0.0
I_incremental_I_,6,[6],0.193128450359369
I_incremental_I_,7,[7],0.06211549914155583
I_incremental_I_,8,[8],0.3397206921053002
I_incremental_I_,9,[9],0.35466144847642955
I_incremental_I_,10,[10],0.24727996511444839
I_incremental_I_,11,[11],0.033020116120027296
