run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.31575118224809023
D_recorrente_I_,1,[1],0.6296693476318141
D_recorrente_I_,2,[2],0.42483171278982795
D_recorrente_I_,3,[3],0.022545454545454546
D_recorrente_I_,4,[4],0.3104385646973541
D_recorrente_I_,5,[5],0.5420089619118745
D_recorrente_I_,6,[6],0.6211412535079514
D_recorrente_I_,7,[7],0.6430625449317038
D_recorrente_I_,8,[8],0.3281565147236789
D_recorrente_I_,9,[9],0.5991242038216561
D_recorrente_I_,10,[10],0.6457221892906541
D_recorrente_I_,11,[11],0.46155254485536434
