run,fold,test_bases,RF
I_incremental_I_,0,[0],0.5340908902021737
I_incremental_I_,1,[1],0.2548841952382499
I_incremental_I_,2,[2],0.14426446002904658
I_incremental_I_,3,[3],0.23298732683967752
I_incremental_I_,4,[4],0.20202256554736817
I_incremental_I_,5,[5],0.0
I_incremental_I_,6,[6],0.00711375414165281
I_incremental_I_,7,[7],0.06196225821978807
I_incremental_I_,8,[8],0.3510320423465102
I_incremental_I_,9,[9],0.35664824019568486
I_incremental_I_,10,[10],0.21129743518927757
I_incremental_I_,11,[11],0.21045803362088528
