RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9418787903635785,0.8477764315509392,0.7587717084203033,0.9214785809196673,0.6529717722792342,0.4678617121547242,0.8467251125755708,0.8446306656195974,pamap2D
