RF__class_0,RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.9210101586694035,0.9621537437875093,0.8937071201096242,0.9950393487324302,0.9927007984890229,0.9876019089908821,0.9888034339615022,0.9924527637124647,0.9891392795634616,0.9945050154311131,0.9501560911715685,0.8931195898705433,0.9288975007330376,dados_mhealth
