RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.5867768878611425,0.5639712257003545,0.7018386171256592,0.4777590104714834,0.26779189569020184,0.6217585902132228,0.20112932735049371,0.7217852902950392,0.5049408738374362,0.9884803642205606,0.16904090173533165,0.25391265401506496,usc_had
