run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.665565860434339
D_recorrente_D_,1,[1],0.5294662031213015
D_recorrente_D_,2,[2],0.6307323795666621
D_recorrente_D_,3,[3],0.39792774522130925
D_recorrente_D_,4,[4],0.6788461972685799
D_recorrente_D_,5,[5],0.3367333012580277
D_recorrente_D_,6,[6],0.38675778675779016
D_recorrente_D_,7,[7],0.6699713970054182
D_recorrente_D_,8,[8],0.6685396328189331
D_recorrente_D_,9,[9],0.4533828196324925
D_recorrente_D_,10,[10],0.3937920360638698
D_recorrente_D_,11,[11],0.6422514920677369
