run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.442052569145594
D_recorrente_I_,1,[1],0.08452695062193744
D_recorrente_I_,2,[2],0.05054376793641471
D_recorrente_I_,3,[3],0.376970120249008
D_recorrente_I_,4,[4],0.09905678870468503
D_recorrente_I_,5,[5],0.09974526349307435
D_recorrente_I_,6,[6],0.3477560050497608
D_recorrente_I_,7,[7],0.23385714327755971
D_recorrente_I_,8,[8],0.23532399334502552
D_recorrente_I_,9,[9],0.2304102084659671
D_recorrente_I_,10,[10],0.17679668167665405
D_recorrente_I_,11,[11],0.4139756693751846
