RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.8786281272064127,0.7839317691264936,0.955231915290821,0.4972953212660694,0.6923760289266476,0.8730961240251952,0.8931205820392105,0.8842875185220915,0.6564482293271741,0.526465289105231,0.5054785524496028,0.6879027400209161,0.6769459820846,ward
