run,fold,test_bases,RF
D_abrupto_D_,0,[0],0.5267357598357976
D_abrupto_D_,1,[1],0.5506311642536972
D_abrupto_D_,2,[2],0.4539216187628135
D_abrupto_D_,3,[3],0.2655905933176504
D_abrupto_D_,4,[4],0.500666485732843
D_abrupto_D_,5,[5],0.3995250317329534
D_abrupto_D_,6,[6],0.3077983892101364
D_abrupto_D_,7,[7],0.1876422659436491
D_abrupto_D_,8,[8],0.3705594926020159
D_abrupto_D_,9,[9],0.2707811287800861
D_abrupto_D_,10,[10],0.4104108602492277
D_abrupto_D_,11,[11],0.5365148930866922
D_abrupto_D_,0,[0],0.5267357598357976
D_abrupto_D_,1,[1],0.5506311642536972
D_abrupto_D_,2,[2],0.45392161876281356
D_abrupto_D_,3,[3],0.2655905933176504
D_abrupto_D_,4,[4],0.500666485732843
D_abrupto_D_,5,[5],0.3995250317329534
D_abrupto_D_,6,[6],0.30779838921013647
D_abrupto_D_,7,[7],0.1876422659436491
D_abrupto_D_,8,[8],0.3705594926020159
D_abrupto_D_,9,[9],0.2707811287800861
D_abrupto_D_,10,[10],0.4104108602492277
D_abrupto_D_,11,[11],0.5365148930866922
