run,fold,test_bases,RF
D_incremental_D_,0,[0],0.5108321024126047
D_incremental_D_,1,[1],0.7663280116110305
D_incremental_D_,2,[2],0.6467864923747276
D_incremental_D_,3,[3],0.6859653657275782
D_incremental_D_,4,[4],0.6322678077019884
D_incremental_D_,5,[5],0.35802787816210635
D_incremental_D_,6,[6],0.6563263312164143
D_incremental_D_,7,[7],0.6081154684095861
D_incremental_D_,8,[8],0.5678534571723426
D_incremental_D_,9,[9],0.5380635624538064
D_incremental_D_,10,[10],0.5978052126200274
D_incremental_D_,11,[11],0.6272493573264781
