RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9596935598750288,0.680326340287274,0.5650104978104796,0.9864448549934419,0.9108065768927798,0.904541607016426,0.8222567617404977,0.7438946384260109,pamap2D
