run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.20206281560068542
D_recorrente_I_,1,[1],0.615256154099415
D_recorrente_I_,2,[2],0.22549480659367954
D_recorrente_I_,3,[3],0.01824982094142678
D_recorrente_I_,4,[4],0.3075706636333554
D_recorrente_I_,5,[5],0.38935451673716065
D_recorrente_I_,6,[6],0.4381094232471892
D_recorrente_I_,7,[7],0.570047757978288
D_recorrente_I_,8,[8],0.18307343857240904
D_recorrente_I_,9,[9],0.5793075232760175
D_recorrente_I_,10,[10],0.42698944837432884
D_recorrente_I_,11,[11],0.14559733726342539
