run,fold,test_bases,RF
D_incremental_D_,0,[0],0.2526843235504653
D_incremental_D_,1,[1],0.370865587614356
D_incremental_D_,2,[2],0.2278347803209681
D_incremental_D_,3,[3],0.2661330665332666
D_incremental_D_,4,[4],0.4144319843978547
D_incremental_D_,5,[5],0.0534599050711966
D_incremental_D_,6,[6],0.1250295998105612
D_incremental_D_,7,[7],0.2273086029992107
D_incremental_D_,8,[8],0.251685393258427
D_incremental_D_,9,[9],0.0346227316141356
D_incremental_D_,10,[10],0.2058823529411764
D_incremental_D_,11,[11],0.6061209256033839
D_incremental_D_,0,[0],0.2526843235504653
D_incremental_D_,1,[1],0.37086558761435606
D_incremental_D_,2,[2],0.22783478032096816
D_incremental_D_,3,[3],0.2661330665332666
D_incremental_D_,4,[4],0.4144319843978547
D_incremental_D_,5,[5],0.0534599050711966
D_incremental_D_,6,[6],0.12502959981056122
D_incremental_D_,7,[7],0.22730860299921074
D_incremental_D_,8,[8],0.251685393258427
D_incremental_D_,9,[9],0.03462273161413563
D_incremental_D_,10,[10],0.20588235294117646
D_incremental_D_,11,[11],0.6061209256033839
