run,fold,test_bases,RF
I_incremental_I_,0,[0],0.12615340676891323
I_incremental_I_,1,[1],0.34294508029200094
I_incremental_I_,2,[2],0.31127765100433535
I_incremental_I_,3,[3],0.1512346664962944
I_incremental_I_,4,[4],0.05958023019634394
I_incremental_I_,5,[5],0.4869368745610724
I_incremental_I_,6,[6],0.3758040112860469
I_incremental_I_,7,[7],0.22470334482871923
I_incremental_I_,8,[8],0.0
I_incremental_I_,9,[9],0.11139185761827271
I_incremental_I_,10,[10],0.47381072624619525
I_incremental_I_,11,[11],0.4023572749035278
