run,fold,test_bases,RF
pamap2D,0,[0],0.8302494428590788
pamap2D,1,[1],0.8650204448065133
pamap2D,2,[2],0.8630996902973707
pamap2D,3,[3],0.8939499780643908
pamap2D,4,[4],0.7546251710855687
pamap2D,5,[5],0.8073902610459424
pamap2D,6,[6],0.8306038394231904
pamap2D,7,[7],0.8102334159564226
