RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.8348798354845937,0.9372373243957689,0.800944717430627,0.7865544935673625,0.7930503598356308,0.8955239689682647,0.8907985232791883,0.8499468180698387,0.6258495909561729,0.9969524487083748,0.5880419621562398,0.6762457780187788,usc_had
