fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,catch24,,0.0,0.0,0.3798651620745659,0.045579731464385986,0.4254448935389519,515316,58790,0.0007371499469734413,0.0007752973543865621,2888.446180863306
1,catch24,,0.0,0.0,0.36156119406223297,0.04406947270035744,0.4056306667625904,511358,62748,0.0007070607951029082,0.0007023247386427845,2888.446180863306
2,catch24,,0.0,0.0,0.4639832600951195,0.04766213148832321,0.5116453915834427,520048,54058,0.0008921931438927165,0.0008816850695239042,2888.446180863306
3,catch24,,0.0,0.0,0.5063217114657164,0.05960582755506039,0.5659275390207767,514391,59715,0.0009843129282310855,0.0009981717751831262,2888.446180863306
4,catch24,,0.0,0.0,0.48552613891661167,0.05894191190600395,0.5444680508226156,513701,60405,0.0009451531901176203,0.0009757786922606399,2888.446180863306
5,catch24,,0.0,0.0,0.42249696888029575,0.0445005651563406,0.46699753403663635,518868,55238,0.0008142667670395857,0.0008056150685459394,2888.446180863306
6,catch24,,0.0,0.0,0.44448075257241726,0.057572487741708755,0.502053240314126,517154,56952,0.0008594746488906926,0.001010894924527826,2888.446180863306
7,catch24,,0.0,0.0,0.42841937579214573,0.05472014844417572,0.48313952423632145,518652,55454,0.0008260247252341564,0.0009867664811226552,2888.446180863306
8,catch24,,0.0,0.0,0.44988409243524075,0.05318712256848812,0.5030712150037289,519925,54181,0.000865286517161592,0.0009816563475847275,2888.446180863306
9,catch24,,0.0,0.0,0.6133356932550669,0.05523355305194855,0.6685692463070154,517541,56565,0.0011850958537682364,0.0009764616468124909,2888.446180863306
