run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.3476133518850709
I_recorrente_D_,1,[1],0.686320158595639
I_recorrente_D_,2,[2],0.4881824482070721
I_recorrente_D_,3,[3],0.3866426585116178
I_recorrente_D_,4,[4],0.5703011289497032
I_recorrente_D_,5,[5],0.6025920654593797
I_recorrente_D_,6,[6],0.4929692364703865
I_recorrente_D_,7,[7],0.39811416940822275
I_recorrente_D_,8,[8],0.6638234694028025
I_recorrente_D_,9,[9],0.532964911628593
I_recorrente_D_,10,[10],0.6767489618502052
I_recorrente_D_,11,[11],0.41985103615452857
