run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.10979651923746964
I_recorrente_I_,1,[1],0.2917201973419149
I_recorrente_I_,2,[2],0.11621295852100108
I_recorrente_I_,3,[3],0.2657824058935993
I_recorrente_I_,4,[4],0.030076173826173825
I_recorrente_I_,5,[5],0.3588862104958471
I_recorrente_I_,6,[6],0.37329427228013956
I_recorrente_I_,7,[7],0.2408918827080132
I_recorrente_I_,8,[8],0.3615381515427469
I_recorrente_I_,9,[9],0.0670821589144837
I_recorrente_I_,10,[10],0.20320978778456306
I_recorrente_I_,11,[11],0.34141837772168776
