run,fold,test_bases,RF
D_incremental_D_,0,[0],0.43056347932625605
D_incremental_D_,1,[1],0.71609143339498
D_incremental_D_,2,[2],0.5139477253493699
D_incremental_D_,3,[3],0.7911437874106655
D_incremental_D_,4,[4],0.5092317784190843
D_incremental_D_,5,[5],0.28261643106433343
D_incremental_D_,6,[6],0.4083105923637369
D_incremental_D_,7,[7],0.48543920840926125
D_incremental_D_,8,[8],0.5238739263882233
D_incremental_D_,9,[9],0.46126892199446745
D_incremental_D_,10,[10],0.5803307276851147
D_incremental_D_,11,[11],0.7301699985597441
