run,fold,test_bases,RF
D_incremental_D_,0,[0],0.7017418277260797
D_incremental_D_,1,[1],0.6783954961294862
D_incremental_D_,2,[2],0.5009208103130756
D_incremental_D_,3,[3],0.7931465732866433
D_incremental_D_,4,[4],0.6352998537298878
D_incremental_D_,5,[5],0.7017237072195853
D_incremental_D_,6,[6],0.49775041439734785
D_incremental_D_,7,[7],0.599579058142594
D_incremental_D_,8,[8],0.5448189762796505
D_incremental_D_,9,[9],0.542741165234002
D_incremental_D_,10,[10],0.4742978272390037
D_incremental_D_,11,[11],0.6785269967653645
