scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
baseline,,10,99.25224496796727,9.925224496796726,0.3740476261611963,0.013519914664585478
