run,fold,test_bases,RF
I_incremental_D_,0,[0],0.6402837875694268
I_incremental_D_,1,[1],0.7537373967795246
I_incremental_D_,2,[2],0.6863364398255131
I_incremental_D_,3,[3],0.8020646141208745
I_incremental_D_,4,[4],0.7245971550276058
I_incremental_D_,5,[5],0.7436246816043524
I_incremental_D_,6,[6],0.7031693795708741
I_incremental_D_,7,[7],0.7039633010122743
I_incremental_D_,8,[8],0.6437908031365124
I_incremental_D_,9,[9],0.7576788585828992
I_incremental_D_,10,[10],0.630416299036919
I_incremental_D_,11,[11],0.769831251655562
