run,fold,test_bases,RF
I_abrupto_I_,0,[0],0.19507575757575757
I_abrupto_I_,1,[1],0.625
I_abrupto_I_,2,[2],0.639161220043573
I_abrupto_I_,3,[3],0.6510582010582011
I_abrupto_I_,4,[4],0.6311475409836066
I_abrupto_I_,5,[5],0.23560354374307863
I_abrupto_I_,6,[6],0.30026041666666664
I_abrupto_I_,7,[7],0.006572029442691903
I_abrupto_I_,8,[8],0.3043248945147679
I_abrupto_I_,9,[9],0.29231974921630094
I_abrupto_I_,10,[10],0.10603632478632478
I_abrupto_I_,11,[11],0.07314524555903866
