run,fold,test_bases,RF
I_incremental_D_,0,[0],0.5518286697591128
I_incremental_D_,1,[1],0.6822938103669534
I_incremental_D_,2,[2],0.5900885099274913
I_incremental_D_,3,[3],0.6364138079608987
I_incremental_D_,4,[4],0.6191418969544373
I_incremental_D_,5,[5],0.667259346969427
I_incremental_D_,6,[6],0.6201403824593179
I_incremental_D_,7,[7],0.5740124891947568
I_incremental_D_,8,[8],0.51911472905982
I_incremental_D_,9,[9],0.7087768430786504
I_incremental_D_,10,[10],0.5262794027390094
I_incremental_D_,11,[11],0.6007473539208198
