feature,feature_importance_mdi
acc_x,0.17203725180584642
acc_y,0.12769293144107596
score_gyro_x,0.11696609353239787
score_acc_y,0.09868992745123824
score_acc_x,0.07870267192718393
score_gyro_y,0.07507305220913733
score_acc_z,0.06769550409296018
gyro_x,0.06399171809826107
acc_z,0.05971758231648692
gyro_z,0.05457257803762262
gyro_y,0.04645962244140223
score_gyro_z,0.038401066646387434
