acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,n_test
0.35518426058295577,0.16870989606918832,0.17806492913715125,0.1524034719212224,0.07233813006986209,0.07329931221962016,73508
0.3480336396889882,0.15655636106034748,0.17922990546356318,0.1581329562545644,0.06703628622170613,0.0910108513108307,59022
0.35015559391556506,0.16291917214614796,0.1809192834956664,0.15004688178336262,0.06652998515898756,0.08942908350027047,59741
0.34282893890237864,0.17168038493187832,0.1835241343412758,0.14846706379636324,0.06732034897750658,0.08617912905059733,68305
0.3765316194516454,0.19794101249454804,0.14554406603893558,0.14134061305564116,0.05799086983112159,0.08065181912810822,102029
0.3551410206830988,0.24359704122299478,0.13530380038474865,0.12459544336334887,0.07204435692925883,0.06931833741655019,106454
0.36864201630058063,0.19676449131608015,0.19196447260945204,0.12144039554613696,0.08236059136191866,0.03882803286583148,93295
