fold,scenario,detector,t_fit_pipeline_s,n_train_samples,t_fit_por_amostra_ms
0,baseline,,4.514771925285459,488846,0.009235570967718787
1,baseline,,4.794725814834237,503332,0.009525970561844344
2,baseline,,4.562440922483802,502613,0.009077443127184935
3,baseline,,4.462749786674976,494049,0.009033010463891185
4,baseline,,3.937276776880026,460325,0.00855325428095373
5,baseline,,4.072552373632789,455900,0.008932994897198484
6,baseline,,4.576877133920789,469059,0.009757572360664199
