scenario,detector,n_folds,n_cols_features,mem_X_train_mb_mean,mem_X_train_mb_std,mem_X_train_mb_max,mem_X_train_mb_min,mem_X_test_mb_mean,mem_X_test_mb_std,mem_X_test_mb_max,mem_X_test_mb_min,mem_catch22_cache_mb
baseline,,7,6,22.06514576503209,0.9137095562058756,23.040836334228516,20.869571685791016,3.677629198346819,0.9137095562058757,4.873203277587891,2.7019386291503906,0.0
