run,fold,test_bases,RF
pamap2D,0,[0],0.85031670509939
pamap2D,1,[1],0.8290623651273198
pamap2D,2,[2],0.8332997495610122
pamap2D,3,[3],0.8833808745742059
pamap2D,4,[4],0.8071273267221721
pamap2D,5,[5],0.8271484375
pamap2D,6,[6],0.8779902279210325
pamap2D,7,[7],0.856596610915493
