left_ankle_acc_x__SD,left_ankle_acc_x__acf_first_min,left_ankle_acc_x__acf_timescale,left_ankle_acc_x__ami2,left_ankle_acc_x__ami_timescale,left_ankle_acc_x__centroid_freq,left_ankle_acc_x__dfa,left_ankle_acc_x__embedding_dist,left_ankle_acc_x__entropy_pairs,left_ankle_acc_x__forecast_error,left_ankle_acc_x__high_fluctuation,left_ankle_acc_x__low_freq_power,left_ankle_acc_x__mean,left_ankle_acc_x__mode_10,left_ankle_acc_x__mode_5,left_ankle_acc_x__outlier_timing_neg,left_ankle_acc_x__outlier_timing_pos,left_ankle_acc_x__periodicity,left_ankle_acc_x__rs_range,left_ankle_acc_x__stretch_decreasing,left_ankle_acc_x__stretch_high,left_ankle_acc_x__transition_matrix,left_ankle_acc_x__trev,left_ankle_acc_x__whiten_timescale,left_ankle_acc_y__SD,left_ankle_acc_y__acf_first_min,left_ankle_acc_y__acf_timescale,left_ankle_acc_y__ami2,left_ankle_acc_y__ami_timescale,left_ankle_acc_y__centroid_freq,left_ankle_acc_y__dfa,left_ankle_acc_y__embedding_dist,left_ankle_acc_y__entropy_pairs,left_ankle_acc_y__forecast_error,left_ankle_acc_y__high_fluctuation,left_ankle_acc_y__low_freq_power,left_ankle_acc_y__mean,left_ankle_acc_y__mode_10,left_ankle_acc_y__mode_5,left_ankle_acc_y__outlier_timing_neg,left_ankle_acc_y__outlier_timing_pos,left_ankle_acc_y__periodicity,left_ankle_acc_y__rs_range,left_ankle_acc_y__stretch_decreasing,left_ankle_acc_y__stretch_high,left_ankle_acc_y__transition_matrix,left_ankle_acc_y__trev,left_ankle_acc_y__whiten_timescale,left_ankle_acc_z__SD,left_ankle_acc_z__acf_first_min,left_ankle_acc_z__acf_timescale,left_ankle_acc_z__ami2,left_ankle_acc_z__ami_timescale,left_ankle_acc_z__centroid_freq,left_ankle_acc_z__dfa,left_ankle_acc_z__embedding_dist,left_ankle_acc_z__entropy_pairs,left_ankle_acc_z__forecast_error,left_ankle_acc_z__high_fluctuation,left_ankle_acc_z__low_freq_power,left_ankle_acc_z__mean,left_ankle_acc_z__mode_10,left_ankle_acc_z__mode_5,left_ankle_acc_z__outlier_timing_neg,left_ankle_acc_z__outlier_timing_pos,left_ankle_acc_z__periodicity,left_ankle_acc_z__rs_range,left_ankle_acc_z__stretch_decreasing,left_ankle_acc_z__stretch_high,left_ankle_acc_z__transition_matrix,left_ankle_acc_z__trev,left_ankle_acc_z__whiten_timescale,left_ankle_gyro_x__SD,left_ankle_gyro_x__acf_first_min,left_ankle_gyro_x__acf_timescale,left_ankle_gyro_x__ami2,left_ankle_gyro_x__ami_timescale,left_ankle_gyro_x__centroid_freq,left_ankle_gyro_x__dfa,left_ankle_gyro_x__embedding_dist,left_ankle_gyro_x__entropy_pairs,left_ankle_gyro_x__forecast_error,left_ankle_gyro_x__high_fluctuation,left_ankle_gyro_x__low_freq_power,left_ankle_gyro_x__mean,left_ankle_gyro_x__mode_10,left_ankle_gyro_x__mode_5,left_ankle_gyro_x__outlier_timing_neg,left_ankle_gyro_x__outlier_timing_pos,left_ankle_gyro_x__periodicity,left_ankle_gyro_x__rs_range,left_ankle_gyro_x__stretch_decreasing,left_ankle_gyro_x__stretch_high,left_ankle_gyro_x__transition_matrix,left_ankle_gyro_x__trev,left_ankle_gyro_x__whiten_timescale,left_ankle_gyro_y__SD,left_ankle_gyro_y__acf_first_min,left_ankle_gyro_y__acf_timescale,left_ankle_gyro_y__ami2,left_ankle_gyro_y__ami_timescale,left_ankle_gyro_y__centroid_freq,left_ankle_gyro_y__dfa,left_ankle_gyro_y__embedding_dist,left_ankle_gyro_y__entropy_pairs,left_ankle_gyro_y__forecast_error,left_ankle_gyro_y__high_fluctuation,left_ankle_gyro_y__low_freq_power,left_ankle_gyro_y__mean,left_ankle_gyro_y__mode_10,left_ankle_gyro_y__mode_5,left_ankle_gyro_y__outlier_timing_neg,left_ankle_gyro_y__outlier_timing_pos,left_ankle_gyro_y__periodicity,left_ankle_gyro_y__rs_range,left_ankle_gyro_y__stretch_decreasing,left_ankle_gyro_y__stretch_high,left_ankle_gyro_y__transition_matrix,left_ankle_gyro_y__trev,left_ankle_gyro_y__whiten_timescale,n_test
0.06559156094008808,0.014391943567582602,0.01801704244059026,0.01444058791940107,0.012431505126397905,0.01091784453815348,0.0022468570977871574,0.002345068647549547,0.004283090053368994,0.017266327542998255,0.003540310628208739,0.012960714367857411,0.08985429426613845,0.006458906647725589,0.0011213988371499223,9.55548203208142e-06,6.745801725573567e-06,0.002602752304657397,0.0007151405003376642,0.004131333912985564,0.0052265891064897894,0.004016497189504451,0.0007744788841840709,0.0028198358089726937,0.03320158610852615,0.007235957662411837,0.017299571338879608,0.004364017365289011,0.0045025265853984794,0.017682859191377683,0.0015324142457307603,0.004165213795300495,0.004256312772010278,0.01094238840895092,0.005281622748244611,0.02308271868850662,0.013945223474160603,1.3024241962245256e-05,0.0001827066223417755,1.4561042545174902e-06,3.3844532441625475e-06,0.003160185492670845,0.0010589061436647965,0.00030987718221082565,0.006947889777645877,0.0024576856159243955,0.004011359271572539,0.009147722190950723,0.030337655642938128,0.005267867512037271,0.0068049858113932715,0.00590450768333447,0.0028652649073125174,0.006228503184520459,0.0,0.0014185195110532306,0.00010614135156450731,0.007281368794951635,0.005138916028013684,0.015146260912797862,0.012489372449556157,0.0018149344591997143,0.0008639155483469041,0.0,1.8398072331660075e-06,0.0033491273082770045,0.000272746661881983,6.502604401902361e-05,0.002703528872826126,0.0002975078788478303,0.0003024949575117618,0.008439422223315238,0.03938435048318666,0.01229024069086581,0.009116448213899873,0.007154536222693046,0.002972741472070872,0.006703293569526214,0.0,0.002008500515512476,0.0027442239522638434,0.004730448005644346,0.0005058372324240679,0.0027154872671144633,0.01296167825981898,0.010598874699739948,0.005468996761589912,1.2040004152197837e-05,2.4624673911600718e-05,0.00010603024446076935,0.0,0.009146053352520512,0.0007417532815035948,0.0,0.00023022364037333782,0.000138034925342845,0.04045204647103083,0.0053095659213108345,0.009195093666930249,0.017319023292799086,0.0029453616963738155,0.007030106205705095,0.0,0.0006448972354209269,0.00485927250334396,0.012271690578570783,0.02012708627456726,0.017002656786281996,0.081501242651254,0.025741380731917878,0.010658706155310393,4.486452253679964e-05,4.054347153022979e-05,0.0006065762981711365,1.8788646481887517e-05,0.004719066297142743,0.02102804606794843,2.0671145984454057e-05,6.826704124430082e-05,0.0005837302254790666,58790
0.06541839434087579,0.01372412412545387,0.022007439337519474,0.01267611410868056,0.008668252923139176,0.00872457711687831,0.0005296694823250505,0.0029997211182925605,0.004693861874813328,0.01840729888913238,0.002011630488122272,0.013277550738704402,0.0941528344074148,0.007633697690235117,0.0016972367333938528,9.875065087893667e-06,3.3340684446662056e-05,0.0043927302301292204,0.0006542779630586672,0.0028157958008966366,0.004609275477672107,0.00512436301928952,0.0012373331256172366,0.0034259612679580875,0.03536776922056465,0.007768697942398779,0.01856869174137982,0.004190282560204937,0.00457605690503767,0.012681435726912287,0.0018718496026527563,0.004044120105904558,0.00469810020262057,0.012816956223900193,0.005582837723880977,0.02224599351867849,0.012294181598572531,8.42251701967575e-05,0.00019008161186060638,0.0,6.98830296038304e-06,0.006725891421806975,0.0014058460553747606,0.0008255807316775617,0.006281270354064995,0.0011588515999254967,0.002692335605705056,0.007913117837695055,0.028193531752188035,0.003374623760248185,0.008751876703832399,0.0040077100365020196,0.003750059001069723,0.006597437067219451,0.0,0.0009597692428713096,0.0005593530016808645,0.008232001316892583,0.007385680073452734,0.012606177485658345,0.014038601176259435,0.002277975987996971,0.000472192440470904,6.957735473096301e-06,1.2462280394457454e-06,0.0022875361349646546,0.0005178808359523018,2.712888489574441e-06,0.002609623575021083,0.0012627623885110208,0.00020528741932491606,0.009733408103516507,0.04199350052333429,0.013128669782335534,0.009440739202548575,0.006259980092344535,0.0053116076798840044,0.003762634292650942,0.0,0.0018882904337358052,0.0017182152738205473,0.004613289933053629,0.0007140408755155368,0.0032057424859393635,0.011088665103471824,0.008777374004852687,0.0040170470203040555,1.0062750046474846e-05,3.183182287929117e-05,0.0003174735215267751,0.0,0.00993030317230067,0.0002646402627771886,1.8988379669006383e-05,0.00020121879804965175,0.000432993034526422,0.04318301217204109,0.003268779321371412,0.0095097022180292,0.014908311167553577,0.0017911784121966668,0.006961490617759138,0.0,0.00020365915962148578,0.007055304435353711,0.01149630501296259,0.016978207130240494,0.014673980240685003,0.08255222112527687,0.030478708864710827,0.012089116385164203,1.9432689505229577e-05,7.417308597201935e-05,0.00013574768159448726,1.5777999745973823e-05,0.003954274776460877,0.022399463970824443,2.3573204555082955e-05,0.00012836839838153093,0.00022098135567890953,62748
0.06591238094585503,0.011985683409985333,0.021885321952198507,0.012535436374636085,0.012529169049788434,0.008925216403053205,0.001330766930454273,0.0028061404991585504,0.004779994898836325,0.017807338136161543,0.002438235038518937,0.01342164613152602,0.0959187025149849,0.009167452727701716,0.0023133597430580956,2.3828942111819367e-06,3.985018753235366e-05,0.0044844045650089745,0.0013347504129328205,0.006018022941217927,0.0056076548988813636,0.005247296762561642,0.0012174556817281755,0.0027344964797999475,0.03531709330103367,0.007462020445971642,0.019561751961525903,0.004860685689145776,0.0038091400198216256,0.016956431618024986,0.0018591044176531591,0.006134744512057541,0.003448044676089052,0.010195675203528161,0.004960271333537873,0.02219835499313268,0.012646174801705544,8.225477633673104e-05,0.00017405713078513755,1.1324571053825356e-07,2.448127321025362e-07,0.0023534362802307496,0.001730132924834644,0.0003003463057569227,0.006530469763092998,0.0005027837969108803,0.003980230179759821,0.010444539569289339,0.030427050353250197,0.004875919952588743,0.007303892441082086,0.005412103638444332,0.0029846274277056306,0.007461250937682754,0.0,0.000829491470520591,0.0009509446908577865,0.007207063133634027,0.005650396210098267,0.01583100014003689,0.012300374812011143,0.0025316079707060255,0.0004842271976446838,1.289832070253306e-06,1.5721287725025826e-05,0.002494570205173362,0.0007161033247546024,4.7839549753331475e-05,0.0021105509246607365,0.0004937079821699272,0.0002768984079401037,0.007898853684659616,0.040148287006387715,0.011378446555659609,0.007694643270974572,0.007112043240828558,0.006627141136216774,0.00511888217916384,5.1712246587338035e-05,0.0019562407115955994,0.0004077886890581073,0.005506131400705814,0.0007169387108637917,0.004293993227316043,0.007969209827785708,0.009219905150265318,0.0029324363396497216,1.545766303338025e-05,1.3035684084024698e-05,0.00013359306364118444,0.0,0.009829976791723939,0.0007961100447479568,0.0,0.00019032193302173265,0.0004182967490335859,0.03772158675438693,0.003244161271233365,0.008621755838539517,0.01700288120691183,0.003341746007875731,0.005500866320188557,0.0,0.0005619226849875164,0.005754631852554933,0.009662460134947039,0.01804762615645863,0.015753373068355586,0.08023379465929402,0.026243958252484295,0.012929261109011313,2.9197918907430374e-05,7.528325648444011e-05,0.00044872488837334544,1.8785008669859648e-05,0.006440484035405949,0.020702087639649484,9.386778945590314e-06,0.00014475480999721741,0.0007239318103642585,54058
0.06526240808467113,0.012961533072433409,0.022204367108231867,0.013514091655770784,0.012269022461115584,0.006746071742331007,0.0018523873255219367,0.002496783113579312,0.005092783552373979,0.015823847357614867,0.002368285113035132,0.013461412748742525,0.09750822519870304,0.0076640859275259095,0.003015683453554303,3.2971990922827266e-05,2.9789338909171484e-05,0.004025316020870854,0.0022523550253008106,0.004751367390007093,0.003944154316094444,0.0053625950184683305,0.0006387553179738244,0.0037066762680980888,0.03641379139509652,0.007900134265773772,0.023852076541057404,0.004660588727622677,0.002292293681053386,0.017911853265066835,0.0021883051692539075,0.0064399300493234,0.002643100216497738,0.012801057336264103,0.00511558557917836,0.020774215746493158,0.012355179758958036,3.53311448423853e-05,0.00018245357842814458,1.7479252148725547e-05,1.3910658402407387e-07,0.0028005108694702623,0.0012422164747715142,3.191250154533045e-05,0.007087518545952363,0.0005895776372756842,0.003438461498344062,0.008907938637804121,0.032016971974043316,0.005354490382942817,0.005235953559542707,0.006049902386217492,0.0029842446462581915,0.008977449641450065,0.0,0.0007430222642318894,0.0010806603638092178,0.007462525204242266,0.005641996382665759,0.013555677501610765,0.011485816081324108,0.004363044526397853,0.0001993546263944834,1.818860550482187e-05,1.637670286088483e-05,0.002663781987210968,0.00038668265663781005,9.660615095931981e-05,0.0022318807892419746,0.0006281543181000598,8.564789184459389e-05,0.006657084873267382,0.03230401138441921,0.011178155978157243,0.008840685974855248,0.007039592612496599,0.007052274088972874,0.004284502740629188,0.0,0.002786487907385873,0.0006088933482686359,0.004220131637820293,0.0010046850924850536,0.004025443578470032,0.012314505834325454,0.007695123124883025,0.0022875172017359077,4.3208425488100804e-05,4.764084848139465e-05,0.00024855426878581555,0.0,0.009543065105680692,0.0006307608872652069,0.0,1.756652675058921e-06,0.0005255567852363224,0.04041800447782425,0.004234081317056684,0.009523914196176922,0.018550097172247853,0.0022912548542511828,0.006860322090910035,0.0,0.0008060943947081801,0.005526707489851208,0.010054315560151204,0.022905896422155483,0.013122226725105044,0.07666054018970092,0.026496791124330742,0.014140797459441015,1.9081699910979406e-05,1.0828904594738734e-05,0.0004903592657245329,2.4482970838052474e-05,0.0050827725792347905,0.020601341570834635,4.63997553168576e-05,0.0002498535495897139,0.000599149654112918,59715
0.064036356992257,0.01500388550672674,0.02187365983376545,0.013181353887461921,0.011812744904979676,0.008426827102809058,0.0017425211290514723,0.0038663530771896127,0.0040253722937680396,0.02025793586571218,0.0031897857122143262,0.013309754390650005,0.09511872916508819,0.006984191243358847,0.001917134708775111,0.0,1.3923514852605284e-05,0.0047168384105194874,0.0016814572909922317,0.006634164810253275,0.006244000250897862,0.005257247560241234,0.0009411337821428832,0.0032630834410078058,0.03213585976058478,0.0074738733463822924,0.018473167397122053,0.00568946760712284,0.0024473861875343567,0.01572503636334344,0.002021560148464762,0.00631431831153839,0.004475079020299556,0.014879522857686824,0.004744448246351455,0.02179975410751833,0.014581046550926425,0.0,0.000189238630591464,1.3677492808478913e-06,2.9513118945883613e-08,0.0028742544007636455,0.0017034244026933978,0.0002980115345286547,0.0061501723524716,0.001527396161411622,0.004274119729195543,0.008226662587501717,0.031023078416088954,0.003930445769220232,0.010429207448185127,0.006178939869778044,0.0027640341674748585,0.005478776433839061,7.778849004821357e-06,0.0015227983279136091,0.0009783275844804072,0.005528385510415282,0.004651055367511652,0.01749334707613937,0.011589585909967308,0.0027202294819393515,0.0005577001806970252,1.346787169814757e-05,0.0,0.0033265469536672256,0.000442785718184903,2.5963927057451085e-05,0.0009380184740598384,0.0005394522822052959,0.00021950614813106078,0.006715359235155201,0.037823507998582286,0.011701480847586189,0.0070657506517363515,0.007850178010387376,0.00688403236431015,0.004531619362973399,0.0,0.0028668841382086464,0.000799609516113998,0.004996969880315566,0.0009358267646457905,0.0033549762772794403,0.007152807914643815,0.006614328195945488,0.00311721414794709,1.037768811521858e-05,2.1589742410174396e-05,0.0004620108942856311,0.0,0.009509860069860989,0.001051901052358976,0.0,0.0002137586387756975,0.00034940441015036586,0.03842282379201008,0.003543647477112039,0.00763456456348804,0.01485050458830064,0.0037808215865491536,0.005440735704784119,0.0,0.00020433207208853105,0.006866406390326651,0.009420249256475288,0.02176441408626632,0.013600904800976947,0.08271909275158995,0.023750293502821592,0.013775978484811281,1.4659085706752667e-05,7.276682776004437e-05,3.991774886024347e-05,1.9841202479767675e-05,0.006552766578956746,0.022912718009460556,2.00254260039844e-05,0.0001642251343059116,0.0005357795182705074,60405
0.05987389379797195,0.01283513240541985,0.01996223478827008,0.01634266829007843,0.009623196128086988,0.009097501520465727,0.00279911833755245,0.003815964756990309,0.005534536558289849,0.018113358895751504,0.0031268163405843213,0.013487989695318304,0.09766650219627365,0.006626844840386453,0.0020283097970907223,0.0,2.4699325835791527e-05,0.0048483875066511325,0.0015097856186204286,0.007723445895864707,0.003366137364040653,0.0040514289800573765,0.0013051194035099101,0.0036435628059652177,0.030478461159545948,0.007168009851726968,0.01856902101285134,0.004767992365192045,0.003831524757734305,0.01874606472318148,0.0012984182396627716,0.0048151159801291706,0.0055652466683296705,0.01625926479377081,0.004688084936308904,0.021660904845241274,0.0145884923520397,5.701011835890576e-05,0.00021776609389548786,8.23537426875025e-06,2.441476145710651e-07,0.0031142759384274643,0.002499142795815099,0.0002927077498765583,0.007027725394349317,0.001195168041882708,0.004591723680054971,0.007852954008838502,0.03130585873684019,0.00524091539831222,0.007401872312463431,0.004449925330512009,0.003427398549820246,0.004215291535726063,0.0,0.000109461242774608,0.0008623514230843921,0.007168892038736625,0.003308631177959645,0.015580088504995844,0.010854668682772472,0.0017038804862075988,0.0005499112578030639,7.260966307044983e-07,1.6734170039724153e-06,0.0021073866719484844,0.0006112501283006692,7.057133055434756e-05,0.0019786851621644333,0.0008340400972800169,0.00015442388636952275,0.007760794586173092,0.03818747488614733,0.01263955858292507,0.010588031735199375,0.006083552273295096,0.0069070846154124736,0.003987765564554837,0.0,0.0027618734107256316,0.000587254815207073,0.005234612335893533,0.000726402555593503,0.0022628589628684538,0.007052206182814176,0.007265927126651197,0.003040655933284598,1.3193075247717974e-05,2.1698478330798572e-05,0.00038090610870178187,4.988349324208894e-05,0.010805224796521077,0.0008221330670678426,0.0,0.000245894517420179,0.0005678760306648572,0.04363874821240298,0.0040886343334989245,0.008444630136933999,0.012909804085670551,0.001441237875318511,0.006574394176317589,0.0,0.0012189724950344375,0.004217136435809594,0.012279159132437066,0.021938084733516324,0.014433317972037264,0.0850669456977229,0.029843675133038053,0.010198582142494618,4.368433389524303e-06,8.731806490949167e-05,0.00043740374114346707,0.0,0.0028272480654362134,0.023019828434619,1.3461795505859228e-05,0.00025393259791140404,0.0004321594244773704,55238
0.0643204197573856,0.01341289215847518,0.021162765484772937,0.013801798145978551,0.009653002615665566,0.011150275412425784,0.0014385557728642019,0.0034197479553040107,0.0028873693126417496,0.016454016047854673,0.003398804029684316,0.012109918026080928,0.09397338100757044,0.007646011627037871,0.0025993605869776854,4.275803490560728e-06,4.1547332224952275e-05,0.003664178268581963,0.0011398178955711912,0.0110574532778746,0.004664503032294217,0.005511961488874801,0.0013917486644497766,0.0028047898347606523,0.03618854826051027,0.0053471278382728905,0.01703422662463587,0.005421909975677339,0.003343996377734381,0.020167788951033452,0.0014946320081702315,0.005439934749286673,0.0035983836544334243,0.011374369435195316,0.004458261274520155,0.02182500847321982,0.014550602492506857,2.746195262828865e-05,0.00016557952076438147,1.2420007566230776e-07,7.069334051995797e-06,0.00400303714206202,0.0011960263687472768,0.0009483191937773354,0.00553981086215357,0.0006966714408794878,0.003703780156675452,0.009913121181125787,0.029121995701185305,0.004353964115653884,0.00716255003617771,0.004464818785378076,0.003247317083705497,0.0071190297296687055,0.0,0.0019437369815729683,0.0008626509907242915,0.006574114324550352,0.004115001609347839,0.01524171825572249,0.010160978087598692,0.001851781171786586,0.0009257545335746033,0.0,6.122565542052397e-08,0.00342867764032316,0.0007539707863622951,3.473494138529364e-05,0.0018382338140437511,0.0007127788715740233,0.0003395825311845527,0.008671007432981475,0.03673160283886898,0.010613419178642636,0.009637222002077683,0.007257961256857178,0.006965036720535992,0.003144527100920993,0.0,0.0020201716098243072,0.001616633160394508,0.0038678076035559513,0.0008318740573620862,0.002103847480982707,0.011560429710777797,0.009217655909681946,0.004408452836867515,6.2648418618482966e-06,2.428372170355515e-05,0.00037360274468735904,0.0,0.00988120578846745,0.0011577546182351707,0.0,0.0003210173505647641,0.000716740126579292,0.0365644612929179,0.0057080282952377,0.007872653680355404,0.01710635653812442,0.002707794280986553,0.006536527872936828,0.0,0.0016241940026762147,0.007887423170152995,0.011660919243543164,0.021046969939425803,0.01316192776385493,0.08208251102967655,0.024640701263750377,0.013520006677121162,4.9013636025299044e-05,5.884869778525352e-05,0.00019672919694687196,1.63151338178388e-05,0.005061554056369075,0.022285027416217504,1.8102213262903323e-05,0.00021342079750690752,0.0004441594847215211,56952
0.06547703850130221,0.012408486719686144,0.018722841929769866,0.012769063291245854,0.010553288121063235,0.00783457701715919,0.0012769925921461219,0.0032174728919310887,0.004277197273573555,0.016287498222940486,0.003450937866521351,0.010245582298161084,0.0937202738586283,0.008333349502041674,0.00242654269043192,0.0,1.387737693766632e-05,0.003935134687161476,0.0014581575343060244,0.011495699981850712,0.004809100861529538,0.00682595707869425,0.0007923491694139724,0.003072033989907861,0.03696613936748555,0.007617459962101841,0.02134969754415615,0.005441557029639864,0.0019028753113888006,0.01724850675610983,0.001187784792796577,0.005416896622692259,0.003199431071745847,0.010812128116866793,0.005042316356476993,0.021058372604490155,0.012830805208962624,8.682971666483917e-05,0.00018160419988735358,2.0081129998599575e-06,3.354479760706552e-07,0.003085587957893709,0.002432256918284333,0.0006739913856203183,0.00535537365871646,0.00022214036545038557,0.003370169946092191,0.009118494095490313,0.029597851584979146,0.004171241817750924,0.008783844013926847,0.004471096006549345,0.002810418202968522,0.0073216826815644615,0.0,0.0008440067566126727,0.0015075458565302804,0.008847424982863606,0.006712123695925835,0.016964786745494093,0.011451263727215187,0.0030764157171560853,7.187855241180657e-05,2.1094766715610165e-05,3.160621192632968e-08,0.0026624794346737143,0.0006723919815897306,0.00010299421112000204,0.002117385092327825,0.00038705267592667935,0.0006766722029984261,0.007295295237281289,0.03794506871353637,0.010402054501390482,0.009294523454794337,0.007012336207253716,0.008160726924377627,0.0018502277441000195,0.0,0.002970464992319653,0.0007970222673952652,0.005323378284798913,0.0008780023536073693,0.0021148525243822884,0.00874123802701661,0.008217380344219023,0.004103417492690891,1.768950596840767e-05,1.9184578298475626e-05,0.0002446835359270937,0.0,0.009593196920984445,0.0012369718371356092,0.0,0.00021842939282029245,0.00040173718864791087,0.04118503135422639,0.004244832057786919,0.007553796679983789,0.01745249602190032,0.0023290600500321702,0.0050751803324334335,0.0,0.0018294751129558186,0.004882817759799929,0.010924373358761704,0.019689836026829832,0.014351476160511968,0.0845354466283321,0.02650591695264752,0.013382139991480793,3.077888917964959e-05,0.00011303404263287678,0.0004218294165506211,1.849166061431132e-05,0.005498848101036547,0.020722196543659813,2.0709605630091078e-05,0.00027705954331705,0.0008393933608447864,55454
0.06412067748622476,0.01034534180420973,0.016543245603344914,0.011010815495257757,0.01703748517024066,0.008049309589295263,0.0013728830745891416,0.0034174879777593035,0.003668909151694939,0.014802517814249804,0.00295054175485838,0.012016018989187568,0.09156139553072498,0.008128331772292215,0.0016309509360037037,0.0,1.34574178081197e-05,0.004938718201401059,0.0008609999121220943,0.004119388864499947,0.004479875926155566,0.0038222885756153814,0.0013900235259921758,0.0038125920870827946,0.03509018863138434,0.007751504208414284,0.020786678224630782,0.004843864031638627,0.002110477512782056,0.01817897775274843,0.002005110312256426,0.00581340832732518,0.00605978448972288,0.013662620100935777,0.004886951393827204,0.025404811269182037,0.015069617024062997,0.00041559144046476605,8.748901565138507e-05,8.576969381907605e-07,0.0,0.0023663612775449427,0.0011901936690027657,0.0004547064417329744,0.008661376775372336,0.0012416589871453597,0.003329195911903083,0.008532325146189712,0.030495608100964963,0.00328258015232335,0.005170436336901525,0.004646778121650942,0.002456729476601791,0.006834389466773111,0.0,0.000805631456284904,0.0008655730364036154,0.0076275003071977696,0.006916484649019529,0.012845402627627959,0.011807861764740489,0.002813824622432601,1.1291448260615009e-05,1.3339612446830123e-05,9.113534973519682e-06,0.0026094621367097983,0.0005550633121467177,0.00010158843025363425,0.0018717856916548956,0.0004606941871948107,0.00017469178065596325,0.007340754362994721,0.04135764747166825,0.013392645275694,0.008045149227252545,0.007292873618056857,0.007685638759133084,0.004186338224157874,0.0,0.0028410506938774706,0.002537390791597272,0.006292761000414721,0.0007998217197622164,0.004556541519269268,0.009809058389699836,0.008321260241303755,0.003814802027240514,4.94445567298036e-06,2.2958172204826387e-05,0.0002987316426365068,0.0,0.010850602033542616,0.0008328836934977336,0.0,0.0002269415479240592,0.0005836961863643735,0.04065928562490005,0.0032039506699528303,0.010206037806137979,0.01647426609247611,0.0023362643844235457,0.006539137539127192,0.0,0.0007912293935201172,0.0038096547087807862,0.01225236989524451,0.021560556960072037,0.009841068260847031,0.08247927266620787,0.02306798960461305,0.011491079176952216,2.315415778939379e-05,8.443128311399989e-05,8.243923476609808e-05,4.55632232306909e-05,0.003845433630162336,0.028983177679818575,5.36750438965645e-06,0.0001309738898996811,0.0005799690049226494,54181
0.06102524935930872,0.010423283182025792,0.019583473629843428,0.010930403082366794,0.010138375705888778,0.007581160856371712,0.002149343345804046,0.0024032343750564566,0.0029017507475877034,0.020606698007314742,0.003274191154806199,0.012633991412020972,0.09094283691037762,0.005746130599008422,0.0014304678348368146,0.0,5.3679510210922675e-06,0.00381153508699741,0.002037789077957435,0.01024410676700981,0.002867010878935,0.009230063314789544,0.0009606431561519882,0.0021440952579190936,0.036323675832486385,0.009916814812949436,0.017068905474387,0.0054946881777148794,0.0031870050505221318,0.019553231498151566,0.0017122880830426697,0.006054676894205266,0.004630723197668426,0.008834068576220797,0.006164306609411766,0.02346673943518751,0.014853650912441422,7.166866929755032e-05,0.0002913921539813986,1.244040398202073e-06,5.350523232540621e-06,0.003966412669169885,0.0010888644751143688,0.0003786607466473481,0.006744902078616464,0.0014263348986114967,0.0030757002462377023,0.01041595406663178,0.03133758913721173,0.0044195381999024355,0.01021567359403028,0.005421970713144197,0.004086151483882166,0.009341136118220196,6.534875978233978e-09,0.00027552934722245684,0.0012976669094467968,0.007485368910587708,0.007101107847249447,0.015848339991790455,0.012641419474790102,0.0026562339766133735,5.0582817339425177e-05,1.16690632129057e-06,8.312720131462997e-06,0.0027736920268566145,0.0004535370293910021,6.319446126977932e-05,0.002067227111166445,0.00046696720084889664,0.0002513092478252368,0.008050021194325421,0.03207269109634092,0.010090083642444734,0.009193825250234513,0.005689260569561981,0.003856302436786873,0.002927983601977883,0.0,0.0027380456714422344,0.0009558037394436343,0.003751849631745478,0.0006986686171871992,0.0017441669509394898,0.009040382416208083,0.008460408408113265,0.005349310658309346,5.417596645024703e-06,2.331824168469672e-05,0.00041849451712331525,0.0,0.009810605989187498,0.000669540227075411,0.0,0.00028912098624893356,0.0006067425936823388,0.04655355383551422,0.004918105369760462,0.010005749210970449,0.017083317256974147,0.003205158571424297,0.006111673161459253,0.0,0.0012634373970464828,0.005123831022773102,0.009932184887600448,0.02111717467766459,0.015775806728315873,0.08301925566949467,0.022269041638542396,0.010553532441291653,3.9777509296746176e-05,9.290888371670379e-05,0.0001273753697154654,1.9488806117182704e-05,0.00471969464448685,0.02492639937072572,9.48251254384528e-06,0.00021282130261399165,0.00041600311939816873,56565
